Suburb/Town Name,Offence Count
HEIDELBERG HEIGHTS,6
HEIDELBERG HEIGHTS,10
HEIDELBERG HEIGHTS,114
HEIDELBERG HEIGHTS,1
HEIDELBERG WEST,183
HEIDELBERG WEST,11
HEIDELBERG WEST,105
HEIDELBERG WEST,3
HEIDELBERG WEST,21
HEIDELBERG WEST,110
HEIDELBERG WEST,59
HEIDELBERG WEST,125
HEIDELBERG WEST,31
HEIDELBERG WEST,6
HEIDELBERG WEST,66
HEIDELBERG WEST,82
HEIDELBERG WEST,8
HEIDELBERG WEST,118
HEIDELBERG WEST,7
HEIDELBERG WEST,4
HEIDELBERG WEST,16
HEIDELBERG WEST,5
HEIDELBERG WEST,75
HEIDELBERG WEST,40
HEIDELBERG WEST,13
HEIDELBERG WEST,5
HEIDELBERG WEST,2
HEIDELBERG WEST,29
HEIDELBERG WEST,202
HEIDELBERG WEST,1
HEIDELBERG WEST,1
MILL PARK,324
MILL PARK,3
MILL PARK,195
MILL PARK,3
MILL PARK,1
MILL PARK,6
MILL PARK,210
MILL PARK,106
MILL PARK,303
MILL PARK,126
MILL PARK,2
MILL PARK,210
MILL PARK,1
MILL PARK,172
MILL PARK,4
MILL PARK,107
MILL PARK,5
MILL PARK,4
MILL PARK,10
MILL PARK,14
MILL PARK,118
MILL PARK,55
MILL PARK,31
MILL PARK,8
MILL PARK,3
MILL PARK,63
MILL PARK,245
MILL PARK,5
MILL PARK,1
BUNDOORA,321
BUNDOORA,26
BUNDOORA,1
BUNDOORA,187
BUNDOORA,7
BUNDOORA,20
BUNDOORA,358
BUNDOORA,210
BUNDOORA,606
BUNDOORA,148
BUNDOORA,13
BUNDOORA,73
BUNDOORA,2
BUNDOORA,296
BUNDOORA,13
BUNDOORA,152
BUNDOORA,5
BUNDOORA,7
BUNDOORA,21
BUNDOORA,76
BUNDOORA,36
BUNDOORA,38
BUNDOORA,19
BUNDOORA,53
BUNDOORA,118
BUNDOORA,2
BUNDOORA,3
KINGSBURY,45
KINGSBURY,1
KINGSBURY,13
KINGSBURY,4
KINGSBURY,60
KINGSBURY,20
KINGSBURY,51
KINGSBURY,3
KINGSBURY,16
KINGSBURY,44
KINGSBURY,2
KINGSBURY,17
KINGSBURY,3
KINGSBURY,6
KINGSBURY,2
KINGSBURY,7
KINGSBURY,6
KINGSBURY,7
KINGSBURY,5
KINGSBURY,13
EAGLEMONT,13
EAGLEMONT,12
EAGLEMONT,1
EAGLEMONT,1
EAGLEMONT,31
EAGLEMONT,7
EAGLEMONT,56
EAGLEMONT,3
EAGLEMONT,13
EAGLEMONT,3
EAGLEMONT,1
EAGLEMONT,4
EAGLEMONT,3
HEIDELBERG,147
HEIDELBERG,1
HEIDELBERG,49
HEIDELBERG,6
HEIDELBERG,7
HEIDELBERG,55
HEIDELBERG,23
HEIDELBERG,106
HEIDELBERG,97
HEIDELBERG,9
HEIDELBERG,34
HEIDELBERG,86
HEIDELBERG,11
HEIDELBERG,66
HEIDELBERG,14
HEIDELBERG,3
HEIDELBERG,1
HEIDELBERG,67
HEIDELBERG,30
HEIDELBERG,22
HEIDELBERG,3
HEIDELBERG,50
HEIDELBERG,435
ROSANNA,37
ROSANNA,1
ROSANNA,39
ROSANNA,2
ROSANNA,2
ROSANNA,74
ROSANNA,14
ROSANNA,98
ROSANNA,1
ROSANNA,3
ROSANNA,4
ROSANNA,32
ROSANNA,4
ROSANNA,1
ROSANNA,13
ROSANNA,8
ROSANNA,6
ROSANNA,6
ROSANNA,1
ROSANNA,3
ROSANNA,40
ROSANNA,1
VIEWBANK,20
VIEWBANK,11
VIEWBANK,1
VIEWBANK,3
VIEWBANK,4
VIEWBANK,60
VIEWBANK,11
VIEWBANK,87
VIEWBANK,1
VIEWBANK,8
VIEWBANK,14
VIEWBANK,16
VIEWBANK,1
VIEWBANK,2
VIEWBANK,11
VIEWBANK,1
VIEWBANK,5
VIEWBANK,2
VIEWBANK,2
VIEWBANK,22
MACLEOD,65
MACLEOD,49
MACLEOD,3
MACLEOD,1
MACLEOD,66
MACLEOD,24
MACLEOD,96
MACLEOD,2
MACLEOD,3
MACLEOD,7
MACLEOD,1
MACLEOD,30
MACLEOD,1
MACLEOD,10
MACLEOD,2
MACLEOD,21
MACLEOD,4
MACLEOD,9
MACLEOD,3
MACLEOD,4
MACLEOD,64
MACLEOD,2
MACLEOD,3
YALLAMBIE,22
YALLAMBIE,1
YALLAMBIE,4
YALLAMBIE,1
YALLAMBIE,18
YALLAMBIE,6
YALLAMBIE,34
YALLAMBIE,1
YALLAMBIE,16
YALLAMBIE,12
YALLAMBIE,1
YALLAMBIE,3
YALLAMBIE,15
YALLAMBIE,1
YALLAMBIE,2
YALLAMBIE,6
YALLAMBIE,26
WATSONIA,63
WATSONIA,7
WATSONIA,53
WATSONIA,9
WATSONIA,58
WATSONIA,29
WATSONIA,142
WATSONIA,25
WATSONIA,5
WATSONIA,17
WATSONIA,33
WATSONIA,4
WATSONIA,16
WATSONIA,2
WATSONIA,31
WATSONIA,3
WATSONIA,38
WATSONIA,41
WATSONIA,7
WATSONIA,5
WATSONIA,11
WATSONIA,54
WATSONIA,2
WATSONIA,1
WATSONIA NORTH,24
WATSONIA NORTH,7
WATSONIA NORTH,20
WATSONIA NORTH,5
WATSONIA NORTH,23
WATSONIA NORTH,1
WATSONIA NORTH,5
WATSONIA NORTH,1
WATSONIA NORTH,1
WATSONIA NORTH,1
WATSONIA NORTH,6
WATSONIA NORTH,4
WATSONIA NORTH,19
BRIAR HILL,15
BRIAR HILL,11
BRIAR HILL,1
BRIAR HILL,1
BRIAR HILL,18
BRIAR HILL,3
BRIAR HILL,27
BRIAR HILL,5
BRIAR HILL,8
BRIAR HILL,1
BRIAR HILL,1
BRIAR HILL,1
BRIAR HILL,5
BRIAR HILL,2
BRIAR HILL,1
BRIAR HILL,16
GREENSBOROUGH,217
GREENSBOROUGH,3
GREENSBOROUGH,96
GREENSBOROUGH,20
GREENSBOROUGH,5
GREENSBOROUGH,128
GREENSBOROUGH,54
GREENSBOROUGH,315
GREENSBOROUGH,152
GREENSBOROUGH,7
GREENSBOROUGH,81
GREENSBOROUGH,159
GREENSBOROUGH,5
GREENSBOROUGH,218
GREENSBOROUGH,5
GREENSBOROUGH,11
GREENSBOROUGH,1
GREENSBOROUGH,49
GREENSBOROUGH,37
GREENSBOROUGH,30
GREENSBOROUGH,6
GREENSBOROUGH,53
GREENSBOROUGH,168
GREENSBOROUGH,2
GREENSBOROUGH,1
ST HELENA,20
ST HELENA,3
ST HELENA,12
ST HELENA,3
ST HELENA,19
ST HELENA,9
ST HELENA,2
ST HELENA,14
ST HELENA,6
ST HELENA,1
ST HELENA,1
ST HELENA,2
ST HELENA,5
DIAMOND CREEK,109
DIAMOND CREEK,4
DIAMOND CREEK,3
DIAMOND CREEK,94
DIAMOND CREEK,82
DIAMOND CREEK,4
DIAMOND CREEK,76
DIAMOND CREEK,36
DIAMOND CREEK,111
DIAMOND CREEK,18
DIAMOND CREEK,5
DIAMOND CREEK,8
DIAMOND CREEK,1
DIAMOND CREEK,58
DIAMOND CREEK,3
DIAMOND CREEK,13
DIAMOND CREEK,1
DIAMOND CREEK,2
DIAMOND CREEK,2
DIAMOND CREEK,19
DIAMOND CREEK,3
DIAMOND CREEK,11
DIAMOND CREEK,2
DIAMOND CREEK,4
DIAMOND CREEK,103
DIAMOND CREEK,3
DIAMOND CREEK,1
DIAMOND CREEK,2
PLENTY,11
PLENTY,3
PLENTY,1
PLENTY,3
PLENTY,1
PLENTY,1
PLENTY,21
PLENTY,6
PLENTY,27
PLENTY,1
PLENTY,27
PLENTY,1
PLENTY,22
PLENTY,1
PLENTY,2
PLENTY,6
PLENTY,6
PLENTY,1
PLENTY,4
PLENTY,29
PLENTY,1
YARRAMBAT,10
YARRAMBAT,1
YARRAMBAT,3
YARRAMBAT,13
YARRAMBAT,7
YARRAMBAT,29
YARRAMBAT,2
YARRAMBAT,1
YARRAMBAT,10
YARRAMBAT,1
YARRAMBAT,1
YARRAMBAT,4
YARRAMBAT,1
YARRAMBAT,1
YARRAMBAT,2
YARRAMBAT,3
YARRAMBAT,20
LOWER PLENTY,24
LOWER PLENTY,12
LOWER PLENTY,1
LOWER PLENTY,31
LOWER PLENTY,6
LOWER PLENTY,27
LOWER PLENTY,2
LOWER PLENTY,1
LOWER PLENTY,1
LOWER PLENTY,13
LOWER PLENTY,1
LOWER PLENTY,8
LOWER PLENTY,2
LOWER PLENTY,7
LOWER PLENTY,5
LOWER PLENTY,3
LOWER PLENTY,13
MONTMORENCY,54
MONTMORENCY,1
MONTMORENCY,23
MONTMORENCY,7
MONTMORENCY,1
MONTMORENCY,27
MONTMORENCY,10
MONTMORENCY,65
MONTMORENCY,6
MONTMORENCY,1
MONTMORENCY,4
MONTMORENCY,25
MONTMORENCY,3
MONTMORENCY,1
MONTMORENCY,3
MONTMORENCY,5
MONTMORENCY,5
MONTMORENCY,5
MONTMORENCY,5
MONTMORENCY,114
ELTHAM,156
ELTHAM,2
ELTHAM,1
ELTHAM,68
ELTHAM,26
ELTHAM,5
ELTHAM,117
ELTHAM,31
ELTHAM,155
ELTHAM,44
ELTHAM,14
ELTHAM,21
ELTHAM,244
ELTHAM,6
ELTHAM,68
ELTHAM,1
ELTHAM,1
ELTHAM,4
ELTHAM,2
ELTHAM,38
ELTHAM,12
ELTHAM,23
ELTHAM,10
ELTHAM,11
ELTHAM,164
ELTHAM,4
ELTHAM NORTH,21
ELTHAM NORTH,2
ELTHAM NORTH,16
ELTHAM NORTH,6
ELTHAM NORTH,19
ELTHAM NORTH,9
ELTHAM NORTH,31
ELTHAM NORTH,2
ELTHAM NORTH,2
ELTHAM NORTH,10
ELTHAM NORTH,10
ELTHAM NORTH,1
ELTHAM NORTH,6
ELTHAM NORTH,8
ELTHAM NORTH,1
ELTHAM NORTH,3
ELTHAM NORTH,1
ELTHAM NORTH,18
RESEARCH,7
RESEARCH,1
RESEARCH,1
RESEARCH,5
RESEARCH,1
RESEARCH,14
RESEARCH,7
RESEARCH,23
RESEARCH,2
RESEARCH,10
RESEARCH,4
RESEARCH,2
RESEARCH,1
RESEARCH,1
RESEARCH,3
RESEARCH,55
WATTLE GLEN,9
WATTLE GLEN,3
WATTLE GLEN,1
WATTLE GLEN,5
WATTLE GLEN,8
WATTLE GLEN,1
WATTLE GLEN,6
WATTLE GLEN,5
WATTLE GLEN,10
WATTLE GLEN,2
WATTLE GLEN,5
WATTLE GLEN,2
WATTLE GLEN,1
WATTLE GLEN,4
WATTLE GLEN,4
KANGAROO GROUND,5
KANGAROO GROUND,4
KANGAROO GROUND,5
KANGAROO GROUND,3
KANGAROO GROUND,2
KANGAROO GROUND,7
KANGAROO GROUND,1
KANGAROO GROUND,1
ARTHURS CREEK,1
ARTHURS CREEK,1
ARTHURS CREEK,1
ARTHURS CREEK,1
ARTHURS CREEK,2
ARTHURS CREEK,1
COTTLES BRIDGE,1
COTTLES BRIDGE,1
COTTLES BRIDGE,2
COTTLES BRIDGE,4
COTTLES BRIDGE,3
HURSTBRIDGE,23
HURSTBRIDGE,1
HURSTBRIDGE,31
HURSTBRIDGE,44
HURSTBRIDGE,2
HURSTBRIDGE,10
HURSTBRIDGE,10
HURSTBRIDGE,33
HURSTBRIDGE,2
HURSTBRIDGE,2
HURSTBRIDGE,1
HURSTBRIDGE,11
HURSTBRIDGE,1
HURSTBRIDGE,4
HURSTBRIDGE,5
HURSTBRIDGE,2
HURSTBRIDGE,3
HURSTBRIDGE,8
HURSTBRIDGE,3
NUTFIELD,8
NUTFIELD,2
NUTFIELD,2
NUTFIELD,1
NUTFIELD,4
NUTFIELD,1
NUTFIELD,1
NUTFIELD,1
NUTFIELD,1
NUTFIELD,1
STRATHEWEN,1
STRATHEWEN,3
KEW,155
KEW,1
KEW,81
KEW,2
KEW,1
KEW,12
KEW,180
KEW,75
KEW,394
KEW,96
KEW,14
KEW,59
KEW,1
KEW,122
KEW,7
KEW,46
KEW,3
KEW,1
KEW,5
KEW,3
KEW,83
KEW,32
KEW,27
KEW,5
KEW,37
KEW,86
KEW,3
KEW,1
KEW EAST,10
KEW EAST,15
KEW EAST,2
KEW EAST,1
KEW EAST,27
KEW EAST,8
KEW EAST,56
KEW EAST,5
KEW EAST,1
KEW EAST,8
KEW EAST,3
KEW EAST,5
KEW EAST,4
KEW EAST,1
KEW EAST,10
KEW EAST,2
KEW EAST,5
KEW EAST,1
KEW EAST,3
KEW EAST,10
BALWYN,68
BALWYN,1
BALWYN,69
BALWYN,2
BALWYN,7
BALWYN,106
BALWYN,38
BALWYN,155
BALWYN,23
BALWYN,5
BALWYN,16
BALWYN,36
BALWYN,8
BALWYN,17
BALWYN,1
BALWYN,23
BALWYN,15
BALWYN,6
BALWYN,2
BALWYN,13
BALWYN,58
BALWYN NORTH,58
BALWYN NORTH,2
BALWYN NORTH,44
BALWYN NORTH,5
BALWYN NORTH,110
BALWYN NORTH,35
BALWYN NORTH,205
BALWYN NORTH,10
BALWYN NORTH,3
BALWYN NORTH,3
BALWYN NORTH,34
BALWYN NORTH,16
BALWYN NORTH,1
BALWYN NORTH,2
BALWYN NORTH,22
BALWYN NORTH,3
BALWYN NORTH,5
BALWYN NORTH,3
BALWYN NORTH,6
BALWYN NORTH,43
BALWYN NORTH,1
BALWYN NORTH,2
BULLEEN,80
BULLEEN,2
BULLEEN,39
BULLEEN,3
BULLEEN,3
BULLEEN,82
BULLEEN,26
BULLEEN,94
BULLEEN,17
BULLEEN,1
BULLEEN,3
BULLEEN,44
BULLEEN,20
BULLEEN,3
BULLEEN,18
BULLEEN,6
BULLEEN,2
BULLEEN,1
BULLEEN,4
BULLEEN,16
BULLEEN SOUTH,1
TEMPLESTOWE,76
TEMPLESTOWE,23
TEMPLESTOWE,3
TEMPLESTOWE,1
TEMPLESTOWE,7
TEMPLESTOWE,153
TEMPLESTOWE,31
TEMPLESTOWE,132
TEMPLESTOWE,2
TEMPLESTOWE,11
TEMPLESTOWE,44
TEMPLESTOWE,5
TEMPLESTOWE,15
TEMPLESTOWE,1
TEMPLESTOWE,1
TEMPLESTOWE,15
TEMPLESTOWE,7
TEMPLESTOWE,6
TEMPLESTOWE,6
TEMPLESTOWE,34
TEMPLESTOWE,2
TEMPLESTOWE LOWER,47
TEMPLESTOWE LOWER,28
TEMPLESTOWE LOWER,1
TEMPLESTOWE LOWER,5
TEMPLESTOWE LOWER,92
TEMPLESTOWE LOWER,19
TEMPLESTOWE LOWER,95
TEMPLESTOWE LOWER,12
TEMPLESTOWE LOWER,1
TEMPLESTOWE LOWER,11
TEMPLESTOWE LOWER,44
TEMPLESTOWE LOWER,1
TEMPLESTOWE LOWER,35
TEMPLESTOWE LOWER,1
TEMPLESTOWE LOWER,2
TEMPLESTOWE LOWER,3
TEMPLESTOWE LOWER,9
TEMPLESTOWE LOWER,8
TEMPLESTOWE LOWER,5
TEMPLESTOWE LOWER,1
TEMPLESTOWE LOWER,3
TEMPLESTOWE LOWER,22
DONCASTER,194
DONCASTER,3
DONCASTER,94
DONCASTER,3
DONCASTER,4
DONCASTER,6
DONCASTER,162
DONCASTER,42
DONCASTER,212
DONCASTER,199
DONCASTER,4
DONCASTER,60
DONCASTER,160
DONCASTER,13
DONCASTER,164
DONCASTER,3
DONCASTER,3
DONCASTER,5
DONCASTER,46
DONCASTER,17
DONCASTER,24
DONCASTER,14
DONCASTER,22
DONCASTER,74
DONCASTER EAST,211
DONCASTER EAST,7
DONCASTER EAST,98
DONCASTER EAST,5
DONCASTER EAST,1
DONCASTER EAST,6
DONCASTER EAST,185
DONCASTER EAST,41
DONCASTER EAST,164
DONCASTER EAST,42
DONCASTER EAST,5
DONCASTER EAST,37
DONCASTER EAST,103
DONCASTER EAST,12
DONCASTER EAST,48
DONCASTER EAST,12
DONCASTER EAST,4
DONCASTER EAST,47
DONCASTER EAST,23
DONCASTER EAST,29
DONCASTER EAST,8
DONCASTER EAST,21
DONCASTER EAST,80
DONVALE,61
DONVALE,29
DONVALE,4
DONVALE,1
DONVALE,4
DONVALE,50
DONVALE,12
DONVALE,76
DONVALE,6
DONVALE,1
DONVALE,4
DONVALE,29
DONVALE,6
DONVALE,14
DONVALE,1
DONVALE,7
DONVALE,3
DONVALE,4
DONVALE,2
DONVALE,5
DONVALE,47
NORTH WARRANDYTE,8
NORTH WARRANDYTE,2
NORTH WARRANDYTE,2
NORTH WARRANDYTE,1
NORTH WARRANDYTE,14
NORTH WARRANDYTE,1
NORTH WARRANDYTE,1
NORTH WARRANDYTE,1
NORTH WARRANDYTE,1
WARRANDYTE,36
WARRANDYTE,2
WARRANDYTE,13
WARRANDYTE,3
WARRANDYTE,53
WARRANDYTE,9
WARRANDYTE,30
WARRANDYTE,5
WARRANDYTE,1
WARRANDYTE,23
WARRANDYTE,2
WARRANDYTE,1
WARRANDYTE,4
WARRANDYTE,2
WARRANDYTE,2
WARRANDYTE,11
PARK ORCHARDS,21
PARK ORCHARDS,2
PARK ORCHARDS,8
PARK ORCHARDS,1
PARK ORCHARDS,22
PARK ORCHARDS,5
PARK ORCHARDS,19
PARK ORCHARDS,1
PARK ORCHARDS,1
PARK ORCHARDS,4
PARK ORCHARDS,7
PARK ORCHARDS,7
PARK ORCHARDS,8
PARK ORCHARDS,7
PARK ORCHARDS,1
WONGA PARK,14
WONGA PARK,1
WONGA PARK,14
WONGA PARK,17
WONGA PARK,7
WONGA PARK,10
WONGA PARK,1
WONGA PARK,5
WONGA PARK,1
WONGA PARK,1
WONGA PARK,5
WONGA PARK,2
WONGA PARK,33
CHIRNSIDE PARK,130
CHIRNSIDE PARK,2
CHIRNSIDE PARK,7
CHIRNSIDE PARK,44
CHIRNSIDE PARK,1
CHIRNSIDE PARK,1
CHIRNSIDE PARK,5
CHIRNSIDE PARK,51
CHIRNSIDE PARK,18
CHIRNSIDE PARK,100
CHIRNSIDE PARK,83
CHIRNSIDE PARK,38
CHIRNSIDE PARK,62
CHIRNSIDE PARK,8
CHIRNSIDE PARK,62
CHIRNSIDE PARK,11
CHIRNSIDE PARK,3
CHIRNSIDE PARK,45
CHIRNSIDE PARK,32
CHIRNSIDE PARK,24
CHIRNSIDE PARK,4
CHIRNSIDE PARK,11
CHIRNSIDE PARK,57
BURNLEY,16
BURNLEY,1
BURNLEY,20
BURNLEY,1
BURNLEY,6
BURNLEY,7
BURNLEY,26
BURNLEY,1
BURNLEY,5
BURNLEY,4
BURNLEY,2
BURNLEY,6
BURNLEY,3
BURNLEY,1
BURNLEY,3
BURNLEY,4
BURNLEY,4
BURNLEY,2
BURNLEY,7
CREMORNE,23
CREMORNE,10
CREMORNE,3
CREMORNE,2
CREMORNE,43
CREMORNE,12
CREMORNE,18
CREMORNE,10
CREMORNE,6
CREMORNE,3
CREMORNE,16
CREMORNE,11
CREMORNE,13
CREMORNE,12
CREMORNE,11
CREMORNE,5
CREMORNE,7
CREMORNE,1
CREMORNE,1
CREMORNE,1
CREMORNE,2
RICHMOND,455
RICHMOND,4
RICHMOND,266
RICHMOND,23
RICHMOND,8
RICHMOND,21
RICHMOND,354
RICHMOND,182
RICHMOND,621
RICHMOND,206
RICHMOND,132
RICHMOND,206
RICHMOND,5
RICHMOND,437
RICHMOND,52
RICHMOND,378
RICHMOND,18
RICHMOND,2
RICHMOND,84
RICHMOND,5
RICHMOND,284
RICHMOND,147
RICHMOND,232
RICHMOND,12
RICHMOND,57
RICHMOND,288
RICHMOND,15
RICHMOND,1
RICHMOND NORTH,1
RICHMOND NORTH,1
RICHMOND NORTH,1
GLENFERRIE SOUTH,1
HAWTHORN,129
HAWTHORN,3
HAWTHORN,95
HAWTHORN,7
HAWTHORN,4
HAWTHORN,9
HAWTHORN,191
HAWTHORN,82
HAWTHORN,436
HAWTHORN,90
HAWTHORN,67
HAWTHORN,30
HAWTHORN,167
HAWTHORN,4
HAWTHORN,99
HAWTHORN,1
HAWTHORN,10
HAWTHORN,78
HAWTHORN,22
HAWTHORN,52
HAWTHORN,2
HAWTHORN,1
HAWTHORN,21
HAWTHORN,50
HAWTHORN,3
HAWTHORN,1
HAWTHORN EAST,79
HAWTHORN EAST,3
HAWTHORN EAST,2
HAWTHORN EAST,61
HAWTHORN EAST,3
HAWTHORN EAST,8
HAWTHORN EAST,73
HAWTHORN EAST,43
HAWTHORN EAST,225
HAWTHORN EAST,32
HAWTHORN EAST,12
HAWTHORN EAST,39
HAWTHORN EAST,43
HAWTHORN EAST,7
HAWTHORN EAST,17
HAWTHORN EAST,1
HAWTHORN EAST,1
HAWTHORN EAST,4
HAWTHORN EAST,14
HAWTHORN EAST,9
HAWTHORN EAST,12
HAWTHORN EAST,3
HAWTHORN EAST,7
HAWTHORN EAST,73
HAWTHORN EAST,1
CAMBERWELL,94
CAMBERWELL,84
CAMBERWELL,7
CAMBERWELL,1
CAMBERWELL,10
CAMBERWELL,163
CAMBERWELL,53
CAMBERWELL,307
CAMBERWELL,70
CAMBERWELL,14
CAMBERWELL,22
CAMBERWELL,97
CAMBERWELL,13
CAMBERWELL,100
CAMBERWELL,2
CAMBERWELL,3
CAMBERWELL,1
CAMBERWELL,44
CAMBERWELL,10
CAMBERWELL,38
CAMBERWELL,7
CAMBERWELL,24
CAMBERWELL,101
CAMBERWELL,1
CAMBERWELL,1
CAMBERWELL SOUTH,1
BURWOOD,119
BURWOOD,2
BURWOOD,39
BURWOOD,7
BURWOOD,5
BURWOOD,5
BURWOOD,87
BURWOOD,65
BURWOOD,165
BURWOOD,8
BURWOOD,3
BURWOOD,29
BURWOOD,83
BURWOOD,7
BURWOOD,73
BURWOOD,3
BURWOOD,5
BURWOOD,1
BURWOOD,25
BURWOOD,21
BURWOOD,22
BURWOOD,3
BURWOOD,12
BURWOOD,67
CANTERBURY,28
CANTERBURY,16
CANTERBURY,5
CANTERBURY,2
CANTERBURY,34
CANTERBURY,22
CANTERBURY,117
CANTERBURY,3
CANTERBURY,31
CANTERBURY,1
CANTERBURY,4
CANTERBURY,1
CANTERBURY,3
CANTERBURY,3
CANTERBURY,8
CANTERBURY,1
CANTERBURY,4
CANTERBURY,16
MONT ALBERT,25
MONT ALBERT,12
MONT ALBERT,1
MONT ALBERT,26
MONT ALBERT,9
MONT ALBERT,79
MONT ALBERT,1
MONT ALBERT,1
MONT ALBERT,10
MONT ALBERT,45
MONT ALBERT,43
MONT ALBERT,2
MONT ALBERT,2
MONT ALBERT,1
MONT ALBERT,1
MONT ALBERT,11
MONT ALBERT,1
SURREY HILLS,30
SURREY HILLS,29
SURREY HILLS,1
SURREY HILLS,5
SURREY HILLS,64
SURREY HILLS,23
SURREY HILLS,164
SURREY HILLS,1
SURREY HILLS,5
SURREY HILLS,8
SURREY HILLS,24
SURREY HILLS,14
SURREY HILLS,5
SURREY HILLS,26
SURREY HILLS,8
SURREY HILLS,2
SURREY HILLS,1
SURREY HILLS,3
SURREY HILLS,27
SURREY HILLS,1
BOX HILL,259
BOX HILL,1
BOX HILL,111
BOX HILL,7
BOX HILL,1
BOX HILL,4
BOX HILL,115
BOX HILL,42
BOX HILL,154
BOX HILL,164
BOX HILL,7
BOX HILL,25
BOX HILL,1
BOX HILL,156
BOX HILL,23
BOX HILL,105
BOX HILL,5
BOX HILL,6
BOX HILL,3
BOX HILL,41
BOX HILL,14
BOX HILL,53
BOX HILL,5
BOX HILL,36
BOX HILL,110
BOX HILL,2
BOX HILL CENTRAL,1
BOX HILL SOUTH,47
BOX HILL SOUTH,1
BOX HILL SOUTH,9
BOX HILL SOUTH,1
BOX HILL SOUTH,2
BOX HILL SOUTH,41
BOX HILL SOUTH,23
BOX HILL SOUTH,74
BOX HILL SOUTH,22
BOX HILL SOUTH,2
BOX HILL SOUTH,24
BOX HILL SOUTH,8
BOX HILL SOUTH,1
BOX HILL SOUTH,2
BOX HILL SOUTH,10
BOX HILL SOUTH,3
BOX HILL SOUTH,5
BOX HILL SOUTH,14
BOX HILL NORTH,53
BOX HILL NORTH,1
BOX HILL NORTH,32
BOX HILL NORTH,7
BOX HILL NORTH,59
BOX HILL NORTH,30
BOX HILL NORTH,92
BOX HILL NORTH,4
BOX HILL NORTH,3
BOX HILL NORTH,6
BOX HILL NORTH,26
BOX HILL NORTH,5
BOX HILL NORTH,1
BOX HILL NORTH,5
BOX HILL NORTH,6
BOX HILL NORTH,2
BOX HILL NORTH,2
BOX HILL NORTH,3
BOX HILL NORTH,11
BOX HILL NORTH,12
BOX HILL NORTH,1
MONT ALBERT NORTH,24
MONT ALBERT NORTH,9
MONT ALBERT NORTH,2
MONT ALBERT NORTH,24
MONT ALBERT NORTH,6
MONT ALBERT NORTH,31
MONT ALBERT NORTH,4
MONT ALBERT NORTH,2
MONT ALBERT NORTH,1
MONT ALBERT NORTH,12
BLACKBURN,86
BLACKBURN,2
BLACKBURN,37
BLACKBURN,2
BLACKBURN,2
BLACKBURN,124
BLACKBURN,22
BLACKBURN,103
BLACKBURN,9
BLACKBURN,10
BLACKBURN,11
BLACKBURN,58
BLACKBURN,5
BLACKBURN,30
BLACKBURN,2
BLACKBURN,2
BLACKBURN,19
BLACKBURN,12
BLACKBURN,21
BLACKBURN,6
BLACKBURN,9
BLACKBURN,42
BLACKBURN,2
BLACKBURN NORTH,27
BLACKBURN NORTH,1
BLACKBURN NORTH,14
BLACKBURN NORTH,28
BLACKBURN NORTH,6
BLACKBURN NORTH,30
BLACKBURN NORTH,4
BLACKBURN NORTH,1
BLACKBURN NORTH,3
BLACKBURN NORTH,32
BLACKBURN NORTH,1
BLACKBURN NORTH,71
BLACKBURN NORTH,2
BLACKBURN NORTH,5
BLACKBURN NORTH,1
BLACKBURN NORTH,3
BLACKBURN NORTH,9
BLACKBURN NORTH,5
BLACKBURN SOUTH,63
BLACKBURN SOUTH,1
BLACKBURN SOUTH,23
BLACKBURN SOUTH,1
BLACKBURN SOUTH,4
BLACKBURN SOUTH,52
BLACKBURN SOUTH,19
BLACKBURN SOUTH,60
BLACKBURN SOUTH,6
BLACKBURN SOUTH,5
BLACKBURN SOUTH,18
BLACKBURN SOUTH,33
BLACKBURN SOUTH,1
BLACKBURN SOUTH,10
BLACKBURN SOUTH,2
BLACKBURN SOUTH,11
BLACKBURN SOUTH,2
BLACKBURN SOUTH,50
BLACKBURN SOUTH,16
BLACKBURN SOUTH,3
BLACKBURN SOUTH,12
BLACKBURN SOUTH,37
FOREST HILL,110
FOREST HILL,56
FOREST HILL,1
FOREST HILL,4
FOREST HILL,60
FOREST HILL,25
FOREST HILL,96
FOREST HILL,49
FOREST HILL,3
FOREST HILL,12
FOREST HILL,70
FOREST HILL,1
FOREST HILL,48
FOREST HILL,11
FOREST HILL,2
FOREST HILL,9
FOREST HILL,1
FOREST HILL,11
FOREST HILL,40
NUNAWADING,86
NUNAWADING,4
NUNAWADING,1
NUNAWADING,34
NUNAWADING,2
NUNAWADING,1
NUNAWADING,2
NUNAWADING,57
NUNAWADING,18
NUNAWADING,89
NUNAWADING,35
NUNAWADING,4
NUNAWADING,11
NUNAWADING,52
NUNAWADING,5
NUNAWADING,56
NUNAWADING,2
NUNAWADING,4
NUNAWADING,19
NUNAWADING,16
NUNAWADING,17
NUNAWADING,5
NUNAWADING,9
NUNAWADING,19
NUNAWADING,2
MITCHAM,100
MITCHAM,1
MITCHAM,59
MITCHAM,8
MITCHAM,1
MITCHAM,88
MITCHAM,43
MITCHAM,170
MITCHAM,31
MITCHAM,13
MITCHAM,19
MITCHAM,102
MITCHAM,3
MITCHAM,30
MITCHAM,68
MITCHAM,3
MITCHAM,2
MITCHAM,15
MITCHAM,21
MITCHAM,18
MITCHAM,1
MITCHAM,64
MITCHAM,3
MITCHAM,1
VERMONT,63
VERMONT,16
VERMONT,1
VERMONT,1
VERMONT,35
VERMONT,23
VERMONT,72
